DateTime,Market1: Close,Market1: High,Market1: Low,Market1: Open,Market2: Close,Market2: High,Market2: Low,Market2: Open,Market2: Open_Interest,Market2: Volume,Market3: Close,Market3: High,Market3: Low,Market3: Open,Market3: Open_Interest,Market3: Volume,Market1: Direction,Market2: Direction,Market3: Direction
2015-02-19,262.0,262.7,258.4,261.45,5750.0,5762.0,5669.0,5755.0,334375.0,31287.0,44738.894520400885,44744.3221937536,44197.337131391316,44765.01899432768,748167.7696491238,184023.42481295412,1,0,0
2015-02-20,259.45,262.25,257.55,261.85,5693.0,5754.0,5669.0,5751.5,331418.0,39387.0,44295.39591385083,44682.198872415516,44197.337131391316,44737.79439546058,748166.8057423254,189705.36213982166,0,0,0
2015-02-23,259.25,261.65,256.6,260.45,5672.0,5736.0,5633.5,5700.0,331805.0,30667.0,44132.00169038501,44542.42139940483,43920.56777733163,44337.20386927329,748166.7705191605,175907.7269470562,0,0,0
2015-02-24,264.8,267.7,257.1,259.3,5785.0,5846.0,5636.0,5678.0,332196.0,56305.0,45011.21822617724,45396.61706780346,43940.058576913296,44166.07781925153,748166.7692320326,184410.66428195484,1,1,1
2015-02-25,266.35,266.9,262.65,264.4,5775.0,5810.0,5740.0,5780.0,327068.0,45786.0,41920.0,42190.0,41780.0,42160.0,761246.0,103964.0,1,0,0
2015-02-26,271.4,273.25,265.6,266.1,5888.0,5944.0,5781.0,5783.5,326816.0,79538.0,42190.0,42610.0,41850.0,41940.0,785686.0,301590.0,1,1,1
2015-02-27,271.6,272.5,268.6,272.15,5895.0,5912.0,5828.5,5891.5,326484.0,45833.0,42690.0,42930.0,42450.0,42810.0,774578.0,417708.0,0,1,0
2015-03-02,271.1,274.4,270.1,273.0,5905.5,5960.0,5877.0,5919.0,328046.0,53367.0,42830.0,43280.0,42370.0,42600.0,760442.0,402994.0,0,0,1
2015-03-03,267.35,270.5,264.95,270.5,5822.0,5910.0,5785.5,5910.0,329181.0,48062.0,42800.0,43220.0,42430.0,42890.0,762324.0,403956.0,0,0,0
2015-03-04,267.7,268.8,265.8,267.2,5840.0,5877.0,5792.0,5835.0,331671.0,39555.0,42400.0,42560.0,42120.0,42480.0,767808.0,279060.0,1,1,0
2015-03-05,267.2,269.3,266.75,268.3,5835.0,5879.0,5812.5,5838.5,333312.0,32194.0,42420.0,42620.0,42140.0,42580.0,771270.0,313682.0,0,0,0
2015-03-06,262.9,267.2,262.4,266.7,5745.0,5830.5,5725.0,5824.5,335968.0,47404.0,42390.0,42720.0,42060.0,42420.0,775448.0,321600.0,0,0,0
2015-03-09,268.7,269.0,262.05,262.05,5872.0,5877.0,5714.0,5729.0,338244.0,62712.0,42000.0,42350.0,41670.0,42250.0,759610.0,455574.0,1,1,0
2015-03-10,263.5,268.55,261.8,268.55,5765.0,5855.0,5728.5,5854.5,336572.0,42237.0,42510.0,42760.0,42210.0,42320.0,772044.0,374268.0,0,0,1
2015-03-11,262.25,265.85,261.55,264.15,5730.0,5818.5,5710.0,5753.0,339387.0,42908.0,42100.0,42320.0,41910.0,42060.0,766898.0,309400.0,0,0,1
2015-03-12,267.45,269.5,261.6,262.9,5844.0,5884.0,5716.0,5718.0,346385.0,60767.0,42090.0,42610.0,41800.0,42040.0,755130.0,456438.0,1,1,1
2015-03-13,267.85,270.0,266.6,267.55,5858.5,5900.0,5811.0,5865.0,344226.0,39818.0,42690.0,43000.0,42400.0,42710.0,743896.0,415176.0,1,0,0
2015-03-16,267.75,269.2,266.95,267.7,5847.5,5893.0,5822.0,5843.5,346911.0,34240.0,42620.0,42850.0,42440.0,42700.0,747460.0,299488.0,1,1,0
2015-03-17,264.15,267.5,261.9,267.5,5785.0,5878.0,5740.0,5856.0,340828.0,66156.0,42670.0,43030.0,42300.0,42620.0,742014.0,212744.0,0,0,1
2015-03-18,258.7,265.4,257.0,263.15,5670.0,5811.5,5621.5,5790.5,359698.0,93111.0,42100.0,42460.0,41570.0,42050.0,773250.0,273746.0,0,0,1
2015-03-19,267.45,267.8,263.0,263.25,5853.0,5857.0,5690.0,5730.0,354292.0,84859.0,41540.0,41980.0,41080.0,41430.0,776692.0,291716.0,1,1,1
2015-03-20,277.5,278.5,270.0,270.0,6045.0,6082.5,5807.0,5842.0,358107.0,110350.0,42130.0,42520.0,41820.0,42060.0,783326.0,351498.0,1,1,1
2015-03-23,280.8,292.4,278.5,280.05,6120.0,6154.0,6045.5,6053.5,362033.0,71318.0,43300.0,44040.0,42400.0,42500.0,772942.0,571670.0,1,1,1
2015-03-24,281.5,288.0,280.5,288.0,6145.0,6203.5,6080.5,6175.0,365065.0,61595.0,43910.0,44690.0,43530.0,43650.0,785144.0,459758.0,0,0,1
2015-03-25,280.5,281.0,280.0,280.5,6125.0,6139.0,6080.0,6136.5,368318.0,42510.0,43670.0,43940.0,43390.0,43810.0,797540.0,413712.0,1,0,0
2015-03-26,282.15,285.0,281.5,285.0,6174.0,6294.5,6105.0,6115.5,370184.0,75838.0,43820.0,44000.0,43610.0,43700.0,796838.0,419412.0,0,1,1
2015-03-27,277.5,281.8,277.2,281.8,6055.0,6156.5,6046.5,6156.5,368896.0,66356.0,43870.0,44340.0,43360.0,44050.0,819752.0,560376.0,0,0,0
2015-03-30,278.15,279.25,274.8,276.0,6082.0,6124.0,6034.0,6046.5,370685.0,37038.0,43620.0,43990.0,43410.0,43690.0,818226.0,431488.0,1,1,0
2015-03-31,274.0,278.7,273.5,277.85,6041.0,6118.0,6007.0,6104.5,371639.0,63726.0,43770.0,44070.0,43330.0,43820.0,827944.0,421054.0,0,0,0
2015-04-01,274.85,276.15,270.95,274.1,6045.0,6065.0,5952.5,6030.0,372450.0,53202.0,43380.0,43670.0,43080.0,43430.0,831650.0,407462.0,1,1,0
2015-04-02,273.4,276.55,271.65,274.4,5980.0,6072.0,5968.5,6032.0,373673.0,49750.0,43350.0,43630.0,43030.0,43120.0,814526.0,435988.0,0,0,1
2015-04-03,251.926452359551,253.0329671622576,250.29799135447908,251.76962942526126,5577.0363371673975,5602.722327214696,5543.904151510363,5575.7143852085,373691.4927184658,51731.41393172491,43330.0,43450.0,43160.0,43310.0,810012.0,273380.0,1,1,1
2015-04-06,271.7,283.1,269.35,273.15,6014.7743860012115,6268.474454624614,5965.891196843577,6049.206124648214,373691.77234286175,54805.79260717542,46799.01857727256,48677.306605525446,46511.99585748724,47053.48863083938,809847.049025337,293987.57153920445,0,0,0
2015-04-07,276.3,277.7,271.2,271.65,6065.0,6093.0,5970.0,5972.5,376951.0,41061.0,43450.0,43560.0,43300.0,43300.0,809140.0,116826.0,1,1,1
2015-04-08,273.15,276.85,272.35,275.5,6010.0,6079.0,5988.0,6047.0,375584.0,43268.0,43580.0,43820.0,43360.0,43550.0,805438.0,272338.0,0,0,1
2015-04-09,272.9,275.95,271.55,273.45,5995.0,6063.0,5968.0,6007.5,371853.0,39663.0,43280.0,43540.0,43050.0,43380.0,819364.0,238872.0,0,0,0
2015-04-10,273.4,278.0,272.1,272.4,6039.0,6106.5,5986.0,5997.5,374264.0,52458.0,43380.0,43600.0,43150.0,43380.0,819646.0,235236.0,1,1,1
2015-04-13,271.9,276.2,271.25,273.6,5990.0,6080.0,5980.0,6028.0,373173.0,45180.0,43670.0,44000.0,43430.0,43510.0,820200.0,317282.0,0,0,1
2015-04-14,270.0,272.6,267.5,271.7,5945.0,6004.0,5900.0,5991.0,366530.0,58951.0,43160.0,43710.0,42580.0,43650.0,847324.0,361446.0,0,0,0
2015-04-15,271.25,272.75,266.85,270.4,5955.0,5975.0,5874.5,5948.0,363432.0,50361.0,42890.0,43180.0,42570.0,42760.0,843816.0,330834.0,1,1,1
2015-04-16,277.4,278.75,271.9,272.25,6060.0,6100.0,5966.0,5969.0,366699.0,58450.0,43090.0,43420.0,42640.0,42780.0,804974.0,139508.0,1,1,1
2015-04-17,277.4,280.9,276.15,277.75,6060.0,6147.0,6048.0,6071.5,365560.0,45254.0,43650.0,43840.0,43480.0,43670.0,784190.0,158680.0,0,0,0
2015-04-20,273.25,282.95,272.2,281.4,5980.0,6173.0,5972.0,6160.0,368449.0,64709.0,43720.0,44050.0,43400.0,43470.0,788502.0,160708.0,0,0,1
2015-04-21,270.2,273.9,268.8,272.8,5945.0,6013.5,5930.0,5980.0,367544.0,52495.0,43250.0,43390.0,43080.0,43260.0,778980.0,168176.0,0,0,0
2015-04-22,266.55,270.85,266.3,269.65,5911.0,5979.0,5894.5,5945.5,361459.0,49227.0,43140.0,43320.0,42950.0,43020.0,779420.0,151950.0,0,0,1
2015-04-23,269.4,270.35,264.75,266.8,5940.0,5962.5,5864.5,5902.5,358069.0,55954.0,42940.0,43280.0,42540.0,43110.0,798018.0,257064.0,1,1,0
2015-04-24,274.8,276.1,268.4,270.0,6030.0,6075.0,5943.0,5944.0,355797.0,55212.0,43150.0,43310.0,42990.0,43030.0,766824.0,164886.0,1,1,1
2015-04-27,277.0,278.5,273.2,274.6,6065.0,6122.0,6034.0,6045.5,355755.0,41367.0,43670.0,43970.0,43390.0,43610.0,752996.0,318420.0,1,1,1
2015-04-28,278.0,278.7,274.75,277.55,6118.0,6129.0,6050.0,6096.5,353512.0,35235.0,43850.0,44140.0,43570.0,43740.0,754120.0,312606.0,1,1,1
2015-04-29,279.5,280.0,275.45,278.0,6145.0,6150.0,6055.5,6103.5,351646.0,46714.0,43830.0,44050.0,43640.0,43800.0,768012.0,306368.0,1,1,1
2015-04-30,288.65,288.95,278.6,278.85,6335.0,6335.25,6118.0,6130.0,355988.0,88210.0,44070.0,44300.0,43750.0,43770.0,755516.0,316342.0,1,1,1
2015-05-01,293.15,294.0,288.45,288.45,6400.0,6424.5,6299.5,6311.0,358568.0,54918.0,49796.33477053316,49888.90974206352,49112.91678588809,49089.84098578661,755059.3700976098,303192.7797688572,1,1,1
2015-05-04,292.4,292.95,289.5,291.3,6473.021827260781,6486.575738192442,6412.197889312104,6451.157767197602,358607.01162194746,55664.33216934936,45470.0,45800.0,45130.0,45330.0,745914.0,267168.0,1,1,1
2015-05-05,294.0,295.3,290.65,291.8,6480.0,6481.0,6350.0,6392.0,354960.0,67655.0,45700.0,45930.0,45530.0,45830.0,729624.0,233228.0,1,1,0
2015-05-06,293.25,294.5,291.45,293.5,6390.0,6458.0,6366.5,6433.0,355954.0,55830.0,46090.0,46360.0,45830.0,45850.0,697316.0,414292.0,0,0,1
2015-05-07,292.6,293.55,291.3,293.2,6400.0,6447.0,6372.0,6419.0,355855.0,36782.0,45880.0,46170.0,45650.0,46170.0,679834.0,302190.0,0,0,0
2015-05-08,293.1,293.7,289.65,292.75,6387.5,6434.0,6335.5,6398.0,351617.0,30847.0,45890.0,46050.0,45780.0,45910.0,683244.0,249800.0,1,0,0
2015-05-11,291.75,293.85,290.8,293.85,6365.0,6421.0,6350.5,6410.0,350919.0,31263.0,45780.0,46030.0,45570.0,45860.0,671906.0,273964.0,0,0,0
2015-05-12,295.05,295.9,291.75,291.75,6440.0,6459.0,6363.0,6389.5,351426.0,13662.0,45740.0,45930.0,45600.0,45690.0,668940.0,188694.0,1,1,1
2015-05-13,295.0,296.1,293.45,294.75,6405.0,6458.5,6386.5,6430.0,350762.0,40427.0,46080.0,46390.0,45900.0,46070.0,677630.0,241570.0,1,0,1
2015-05-14,294.6,295.95,293.0,293.75,6401.0,6439.5,6375.0,6419.5,349741.0,30798.0,46000.0,46280.0,45770.0,46180.0,669004.0,254606.0,1,0,0
2015-05-15,294.9,295.3,292.25,294.0,6415.0,6425.0,6352.0,6403.0,347062.0,35397.0,45930.0,46130.0,45770.0,46060.0,670642.0,195046.0,1,1,0
2015-05-18,293.0,296.0,291.85,295.5,6380.0,6439.0,6352.0,6422.5,343562.0,35259.0,45940.0,46150.0,45720.0,45850.0,662704.0,76748.0,0,0,1
2015-05-19,286.15,292.3,285.0,292.3,6220.0,6392.0,6207.5,6384.5,332361.0,72404.0,45780.0,45980.0,45650.0,45930.0,659296.0,84556.0,0,0,0
2015-05-20,285.15,285.9,284.4,285.0,6220.0,6245.0,6194.0,6236.0,332190.0,46826.0,44860.0,45330.0,44520.0,45300.0,659012.0,176150.0,1,0,0
2015-05-21,287.1,288.0,285.35,285.35,6252.0,6280.0,6216.0,6216.5,330383.0,32745.0,44910.0,45110.0,44610.0,44750.0,639554.0,114362.0,1,1,1
2015-05-22,283.35,285.25,281.5,285.25,6161.5,6273.0,6143.0,6254.5,326493.0,43931.0,45060.0,45180.0,44940.0,44980.0,634646.0,94614.0,0,0,1
2015-05-25,258.96155522950386,259.962983984423,257.6631083382647,258.5710717348331,5732.776331812506,5756.168577373165,5707.0357148194025,5726.33977959072,326434.18015140475,43142.70091742942,44540.0,44640.0,44430.0,44480.0,631664.0,110772.0,1,1,1
2015-05-26,285.35,285.35,281.1,282.9,6106.5,6230.0,6105.0,6202.5,326636.0,39236.0,44720.0,45060.0,44350.0,44690.0,634464.0,199788.0,1,0,1
2015-05-27,281.6,284.15,280.5,284.15,6080.5,6146.0,6075.5,6118.5,327467.0,51224.0,44190.0,44350.0,42030.0,44300.0,630536.0,236238.0,0,0,0
2015-05-28,276.75,278.4,275.85,276.35,6095.0,6132.5,6085.0,6088.5,327104.0,47437.0,44130.0,44360.0,43950.0,44080.0,616134.0,281792.0,1,1,1
2015-05-29,272.8,278.4,272.45,277.0,6015.0,6137.0,6012.5,6106.0,326225.0,75751.0,44160.0,44320.0,43970.0,44130.0,595652.0,208388.0,0,0,1
2015-06-01,272.0,274.25,271.0,272.8,6024.0,6050.0,5985.0,6015.0,325373.0,50175.0,43810.0,44140.0,43570.0,44010.0,598012.0,271036.0,0,1,0
2015-06-02,273.6,274.5,271.4,271.55,6040.0,6055.5,5990.0,5995.0,323142.0,48737.0,43610.0,43820.0,43410.0,43550.0,595214.0,236858.0,1,1,1
2015-06-03,272.65,274.9,272.0,273.75,6011.0,6064.0,5998.0,6032.5,322149.0,60473.0,43740.0,43870.0,43490.0,43730.0,593814.0,228746.0,0,0,1
2015-06-04,268.7,273.15,267.65,272.65,5915.0,6019.0,5906.0,6016.0,325398.0,56431.0,43490.0,43660.0,43330.0,43600.0,593420.0,240492.0,0,0,0
2015-06-05,269.25,270.8,267.0,268.65,5937.0,5971.5,5885.0,5930.0,324696.0,45330.0,43040.0,43440.0,42740.0,43310.0,605014.0,328872.0,1,1,0
2015-06-08,269.65,270.6,268.25,270.25,5948.0,5966.0,5913.5,5953.5,323903.0,31251.0,43080.0,43250.0,42790.0,42930.0,595086.0,242348.0,0,0,1
2015-06-09,271.4,273.55,269.5,270.45,5965.0,6015.0,5935.5,5951.5,324793.0,45308.0,43200.0,43350.0,43090.0,43100.0,587366.0,162420.0,1,1,1
2015-06-10,274.7,276.7,271.05,271.15,6030.0,6083.5,5962.5,5977.0,323034.0,49860.0,43370.0,43520.0,43190.0,43320.0,583222.0,169556.0,1,1,1
2015-06-11,266.9,274.95,265.75,274.15,5880.0,6047.0,5861.0,6037.5,326210.0,59532.0,43560.0,43760.0,43160.0,43630.0,575566.0,200008.0,0,0,0
2015-06-12,267.8,268.4,266.0,267.35,5912.0,5916.0,5858.5,5888.0,325937.0,41362.0,42720.0,43060.0,42480.0,42990.0,603590.0,312702.0,1,1,0
2015-06-15,264.7,268.1,262.55,267.55,5815.0,5908.5,5777.0,5901.5,321940.0,45644.0,42520.0,42820.0,42140.0,42590.0,606358.0,217688.0,0,0,0
2015-06-16,261.55,265.55,261.05,264.35,5750.0,5843.0,5749.0,5820.0,314957.0,53861.0,42110.0,42320.0,41930.0,42050.0,602504.0,82872.0,0,0,1
2015-06-17,260.4,263.25,259.8,261.25,5745.0,5793.5,5728.0,5757.0,308194.0,37306.0,41780.0,42010.0,41650.0,42000.0,604610.0,76576.0,0,0,0
2015-06-18,260.6,264.25,260.1,261.35,5755.0,5820.0,5736.0,5764.0,306236.0,46494.0,41870.0,42150.0,41530.0,41890.0,597736.0,87234.0,0,0,0
2015-06-19,256.9,261.65,255.8,260.15,5659.0,5773.5,5652.0,5741.5,306060.0,42743.0,41820.0,42000.0,41700.0,41910.0,592228.0,103358.0,0,0,0
2015-06-22,256.7,258.1,255.95,257.2,5654.0,5688.0,5642.5,5674.0,306678.0,28219.0,43991.94949884289,44169.681471376345,43990.73465582563,44134.963991974844,592026.7261921923,91881.0587679366,0,0,0
2015-06-23,261.3,262.95,256.85,257.15,5780.0,5788.0,5667.0,5667.0,305054.0,50871.0,41790.0,41920.0,41500.0,41560.0,596322.0,70700.0,1,1,1
2015-06-24,262.45,264.9,259.95,260.85,5739.0,5828.5,5721.0,5750.0,308756.0,54351.0,41920.0,42180.0,41680.0,41800.0,601178.0,118918.0,1,0,1
2015-06-25,262.3,263.05,259.4,262.05,5770.0,5782.0,5692.0,5766.0,309087.0,34609.0,41860.0,42240.0,41320.0,42180.0,593722.0,152702.0,1,1,0
2015-06-26,264.45,265.4,262.05,262.5,5755.0,5820.0,5741.5,5755.5,307895.0,44982.0,41930.0,42500.0,41560.0,41800.0,568048.0,204164.0,1,0,1
2015-06-29,263.85,266.0,262.1,263.75,5790.0,5838.0,5755.0,5775.0,311702.0,64483.0,42180.0,42620.0,41920.0,42050.0,521076.0,276048.0,1,1,1
2015-06-30,262.35,264.6,259.45,263.8,5765.0,5818.0,5706.0,5796.0,307638.0,55011.0,42210.0,42470.0,41990.0,42340.0,528520.0,257752.0,0,0,0
2015-07-01,263.55,264.2,261.5,262.25,5775.0,5825.0,5731.0,5752.5,308172.0,46477.0,41950.0,42300.0,41560.0,41950.0,515952.0,323088.0,1,1,1
2015-07-02,263.45,264.5,262.8,263.95,5795.0,5820.0,5764.5,5785.0,308240.0,32392.0,42190.0,42490.0,41890.0,41980.0,507412.0,218806.0,0,1,1
2015-07-03,260.1608436991457,263.0853113079306,259.45970382046573,261.4154402866184,5759.0,5825.0,5746.5,5789.0,307669.0,29035.0,42310.0,42470.0,42120.0,42290.0,506826.0,225938.0,0,0,1
2015-07-06,254.3,260.25,251.0,263.6,5590.0,5746.5,5520.0,5720.0,308420.0,77603.0,41220.0,42320.0,40100.0,42300.0,557638.0,490330.0,0,0,0
2015-07-07,245.1,254.45,239.0,254.45,5339.5,5611.0,5261.5,5583.5,312559.0,144776.0,40390.0,40860.0,39690.0,40730.0,590870.0,518564.0,0,0,0
2015-07-08,250.4,251.95,239.65,246.2,5520.0,5546.5,5240.0,5408.0,313552.0,125665.0,38550.0,39600.0,37960.0,39510.0,615546.0,1262028.0,1,1,0
2015-07-09,255.8,259.45,250.0,250.0,5630.0,5722.5,5479.5,5494.0,313160.0,81785.0,40060.0,40800.0,38620.0,38650.0,555178.0,894496.0,1,1,1
2015-07-10,254.55,256.0,253.65,256.0,5590.0,5660.0,5555.0,5637.5,311034.0,45643.0,40720.0,41220.0,40260.0,40870.0,584914.0,650284.0,0,0,0
2015-07-13,255.55,256.0,250.7,254.75,5591.0,5648.0,5492.5,5566.5,309224.0,56079.0,40180.0,40630.0,39740.0,40410.0,614982.0,379240.0,1,1,0
2015-07-14,254.45,255.15,252.7,255.15,5565.0,5603.0,5515.0,5592.0,304186.0,35328.0,40430.0,40610.0,40250.0,40480.0,614472.0,296534.0,0,0,0
2015-07-15,253.05,257.0,251.1,257.0,5531.0,5668.0,5530.85,5587.5,306834.0,58101.0,40460.0,40750.0,40130.0,40310.0,618470.0,289106.0,0,0,1
2015-07-16,253.15,254.9,252.0,252.3,5560.0,5598.0,5518.0,5544.0,306137.0,31687.0,40180.0,40470.0,39880.0,40410.0,606426.0,135026.0,1,1,0
2015-07-17,250.45,253.7,249.5,253.5,5480.0,5580.0,5458.0,5550.0,304697.0,41162.0,40220.0,40400.0,40110.0,40170.0,612396.0,72812.0,0,0,1
2015-07-20,248.4,249.55,247.5,249.0,5480.0,5504.0,5429.0,5502.5,303093.0,37499.0,39670.0,40060.0,39330.0,39780.0,644734.0,161034.0,0,0,0
2015-07-21,247.75,251.75,247.85,251.1,5455.0,5545.0,5446.0,5451.5,298058.0,51910.0,39750.0,39980.0,39370.0,39550.0,639522.0,105474.0,0,1,1
2015-07-22,243.15,245.0,243.2,245.0,5361.0,5469.5,5346.5,5460.0,296269.0,51514.0,39350.0,39860.0,38850.0,39670.0,694686.0,175466.0,0,0,0
2015-07-23,238.55,243.0,236.25,241.0,5272.5,5405.0,5255.0,5364.0,297860.0,69597.0,38890.0,39260.0,38490.0,38960.0,708794.0,210558.0,0,0,0
2015-07-24,238.15,238.6,236.65,236.65,5263.0,5294.0,5191.5,5251.5,295356.0,76589.0,38120.0,39000.0,37600.0,38800.0,786508.0,319628.0,1,1,0
2015-07-27,235.05,238.4,234.2,238.35,5188.0,5281.0,5164.0,5250.0,294086.0,58170.0,38150.0,38530.0,37800.0,38040.0,772330.0,287236.0,0,0,1
2015-07-28,240.3,240.85,234.8,234.8,5297.5,5333.0,5189.0,5189.0,295115.0,55035.0,37850.0,38150.0,37440.0,37680.0,765540.0,265940.0,1,1,1
2015-07-29,240.8,241.0,240.3,241.0,5328.0,5398.0,5281.5,5319.5,292393.0,49295.0,38770.0,39400.0,38110.0,38190.0,728690.0,394434.0,0,1,1
2015-07-30,237.7,242.2,235.85,240.8,5260.0,5350.0,5210.0,5327.0,291516.0,40934.0,38680.0,39030.0,38450.0,38820.0,731196.0,300354.0,0,0,0
2015-07-31,236.35,239.6,234.8,237.55,5230.0,5295.0,5211.5,5262.0,285381.0,41944.0,38380.0,38640.0,38190.0,38290.0,743432.0,283054.0,0,0,1
2015-08-03,234.6,236.3,232.15,235.6,5220.0,5240.0,5142.0,5218.5,291263.0,61411.0,38200.0,38680.0,37810.0,38350.0,780130.0,436930.0,0,1,0
2015-08-04,236.2,237.45,232.8,234.15,5235.0,5266.0,5158.5,5195.0,289332.0,41966.0,37970.0,38290.0,37650.0,37840.0,753600.0,405154.0,1,1,1
2015-08-05,234.85,236.2,233.75,235.3,5178.0,5227.5,5176.0,5217.0,289684.0,37716.0,38130.0,38430.0,37860.0,38330.0,763466.0,269210.0,0,0,0
2015-08-06,234.1,236.15,233.6,235.15,5185.0,5220.0,5170.0,5199.0,291460.0,32330.0,38020.0,38200.0,37830.0,38170.0,764344.0,261494.0,0,0,0
2015-08-07,233.25,235.4,231.3,234.35,5173.0,5197.0,5121.0,5185.0,290465.0,51377.0,37750.0,38100.0,37310.0,37880.0,776988.0,443168.0,0,0,0
2015-08-10,240.0,241.1,230.75,232.0,5309.0,5323.5,5118.0,5135.0,290791.0,59249.0,37850.0,38100.0,37540.0,37750.0,770290.0,355558.0,1,1,1
2015-08-11,233.15,242.9,231.35,239.15,5125.0,5363.5,5109.0,5293.0,293004.0,88670.0,38880.0,39820.0,37980.0,38010.0,718768.0,703446.0,0,0,1
2015-08-12,235.0,235.8,229.25,233.6,5189.5,5198.0,5062.0,5155.0,294304.0,84017.0,38920.0,39500.0,38530.0,38670.0,699766.0,671490.0,1,1,1
2015-08-13,235.3,238.25,232.6,234.85,5185.0,5253.0,5128.5,5188.5,294021.0,40122.0,39620.0,39970.0,39190.0,39500.0,665500.0,472860.0,1,0,1
2015-08-14,235.15,236.65,233.35,235.15,5165.0,5212.5,5140.0,5172.5,290612.0,36347.0,39420.0,39580.0,39220.0,39470.0,659528.0,301880.0,1,0,0
2015-08-17,232.1,234.85,230.95,234.45,5115.0,5167.5,5076.0,5165.0,286416.0,38011.0,39200.0,39510.0,38930.0,39270.0,643970.0,301984.0,0,0,0
2015-08-18,228.7,232.6,226.5,231.95,5035.0,5112.5,4983.0,5101.0,284181.0,69806.0,38790.0,38960.0,38600.0,38750.0,642836.0,81306.0,0,0,1
2015-08-19,227.6,229.7,226.05,228.2,4995.0,5050.0,4976.0,5025.5,285512.0,50416.0,38290.0,38590.0,37960.0,38560.0,643264.0,144098.0,0,0,0
2015-08-20,231.95,233.25,226.75,227.2,5119.0,5120.0,4991.0,5006.0,284568.0,59462.0,38400.0,38650.0,38160.0,38330.0,641374.0,121026.0,1,1,1
2015-08-21,230.35,232.6,227.5,232.55,5055.0,5102.0,4992.5,5092.0,283364.0,52199.0,38840.0,39060.0,38690.0,38850.0,629424.0,154156.0,0,0,0
2015-08-24,225.9,229.65,220.9,229.4,4951.0,5019.0,4855.0,5018.0,289580.0,45806.0,38140.0,38790.0,37530.0,38660.0,664178.0,343694.0,0,0,0
2015-08-25,231.35,231.9,224.2,224.7,5065.0,5071.5,4912.5,4926.0,291171.0,69990.0,38420.0,38940.0,37720.0,37830.0,641104.0,384940.0,1,1,1
2015-08-26,224.8,231.2,223.65,230.25,4935.0,5040.0,4903.0,5039.5,291738.0,73386.0,39070.0,39420.0,38710.0,39150.0,627572.0,280550.0,0,0,0
2015-08-27,233.4,234.3,226.35,226.55,5140.0,5142.5,4949.5,4950.0,291699.0,78119.0,38560.0,38870.0,38090.0,38500.0,612710.0,269560.0,1,1,1
2015-08-28,234.65,236.8,230.9,233.55,5135.0,5197.5,5071.5,5130.0,287623.0,65312.0,39250.0,39690.0,38700.0,38780.0,603366.0,315610.0,1,1,1
2015-08-31,233.8,234.25,229.4,233.7,5175.760954902773,5186.824941701928,5081.030037334013,5175.5426371235135,287561.36768563645,66233.3455871216,39280.0,39580.0,39010.0,39350.0,596394.0,242440.0,1,1,0
2015-09-01,230.25,233.85,229.0,233.55,5069.0,5151.0,5064.0,5126.5,287083.0,49889.0,39210.0,39540.0,38880.0,39020.0,586220.0,270324.0,0,0,1
2015-09-02,233.3,234.35,229.15,229.45,5120.0,5162.0,5045.0,5060.0,283949.0,49778.0,39060.0,39230.0,38900.0,39020.0,575946.0,218336.0,1,1,1
2015-09-03,239.0,242.05,233.6,233.6,5246.0,5314.0,5119.0,5140.0,283288.0,55272.0,40817.4331572214,41265.416198821,39909.36122342426,39981.26805053766,575570.5666119432,240254.28538791084,1,1,1
2015-09-04,231.95,237.0,232.0,237.0,5120.0,5236.5,5079.0,5236.0,286962.0,36020.0,39837.06781642653,40663.596523358334,39597.50843011757,40727.999905178054,575556.8474929177,242527.1733136601,0,0,0
2015-09-07,232.55912890487969,235.21859249642964,229.41177327273755,230.5278671036771,5148.0,5208.0,5081.0,5105.0,288094.0,38030.0,39260.0,39430.0,38980.0,39080.0,585732.0,165810.0,1,1,1
2015-09-08,243.85,245.1,232.6,232.6,5345.0,5378.0,5121.5,5154.0,291931.0,94732.0,39390.0,39550.0,39210.0,39520.0,593180.0,300004.0,1,1,0
2015-09-09,244.25,247.2,242.75,243.4,5365.0,5434.5,5328.0,5364.0,289695.0,59988.0,40820.0,41550.0,39970.0,40000.0,604042.0,852324.0,1,1,1
2015-09-10,245.45,247.3,243.0,243.0,5398.0,5435.0,5331.5,5340.5,291393.0,44236.0,40950.0,41290.0,40690.0,41220.0,596768.0,594110.0,1,1,0
2015-09-11,246.2,246.75,243.05,246.35,5370.0,5414.5,5321.5,5380.0,292247.0,49214.0,41130.0,41280.0,40960.0,40990.0,582782.0,503240.0,0,0,1
2015-09-14,241.4,244.4,240.9,244.25,5309.0,5393.5,5275.5,5371.0,291711.0,40508.0,40870.0,41200.0,40570.0,40850.0,566124.0,499764.0,0,0,1
2015-09-15,243.6,243.75,240.6,242.0,5347.0,5348.0,5251.0,5308.0,281320.0,44827.0,40510.0,40690.0,40290.0,40510.0,557084.0,476206.0,1,1,1
2015-09-16,246.15,246.6,243.0,243.0,5379.0,5405.0,5310.0,5341.0,278214.0,59032.0,40580.0,40910.0,40340.0,40340.0,546028.0,110082.0,1,1,1
2015-09-17,246.15,250.0,244.7,246.3,5390.0,5440.5,5351.0,5405.0,281072.0,37962.0,41010.0,41310.0,40730.0,40850.0,548028.0,144178.0,0,0,1
2015-09-18,239.7,246.95,238.55,246.95,5254.0,5417.0,5233.0,5407.5,284962.0,65838.0,40860.0,41150.0,40640.0,40890.0,552896.0,99934.0,0,0,0
